2707;53;86;116;Sea of Empires;x
2708;90;59;18;b_targara;x
2709;185;125;47;Aeonyhara;x
2710;154;103;39;b_jeskova;x
2711;140;95;36;b_gruen;x
2712;60;91;119;b_michelsdorf;x
2713;72;110;144;b_rothenbek;x
2714;64;103;139;b_vlkava;x
2715;189;68;44;b_polaci;x
2716;48;22;95;b_tosarby;x
2717;71;16;172;b_oborin;x
2718;83;33;174;b_langentriebe;x
2719;54;116;42;b_lellingen;x
2720;67;196;42;b_hillmicke;x
2721;80;190;83;b_oberbesslingen;x
2722;149;65;21;b_arlsdorf;x
2723;202;127;88;b_studce;x
2724;119;71;45;b_bartenstein;x
2725;87;214;141;b_schwenningdorf;x
2726;14;45;89;Sea of Empires;x
2727;56;94;145;b_sobkovice;x
2728;142;246;171;b_goebelsmuhle;x
2729;250;173;129;b_hokser;x
2730;79;119;163;b_podvin_pri_polzeli;x
2731;206;39;75;b_pietzschwitz;x
2732;148;42;65;b_danisovce;x
2733;30;100;77;b_benakovce;x
2734;49;115;93;b_semmelsberg;x
2735;22;170;122;b_knepchen;x
2736;64;148;120;b_vallmora;x
2737;100;132;226;b_podlaka;x
2738;54;188;143;b_rudeklint;x
2739;34;111;57;b_kalixfors;x
2740;47;147;77;b_oberkornbach;x
2741;64;148;89;b_christnach;x
2742;188;166;54;b_neuberg;x
2743;190;167;46;b_grevenmacher;x
2744;140;121;19;b_cabbagebarrow;x
2745;19;140;131;b_hudi_kot;x
2746;16;136;213;b_oberbernstein;x
2747;86;146;184;b_pokojov;x
2748;22;58;81;b_rettershain;x
2749;41;91;123;b_zebnik;x
2750;122;159;24;b_hwiesdonitz;x
2751;120;143;58;b_mizerov;x
2752;93;223;141;b_rainspire;x
2753;114;30;203;b_mlajtincilukacovci;x
2754;133;244;174;b_cape_storm;x
2755;123;235;165;b_warmhearth;x
2756;189;115;94;Frost River;x
2757;46;58;116;b_uboc;x
2758;78;99;197;b_oslnovice;x
2759;10;24;87;b_vlastibor;x
2760;134;240;173;b_seatemple_in_drenchroot;x
2761;145;247;183;b_blackdrain;x
2762;163;32;68;b_rybna;x
2763;76;203;125;b_radvanec;x
2764;166;126;138;b_hochstedt;x
2765;10;79;18;b_eugendorf;x
2766;148;255;177;b_radun;x
2767;93;100;177;b_niederosterwitz;x
2768;47;57;168;Redland Coast;x
2769;190;210;39;b_pottenstein;x
2770;103;112;32;b_sandlingen;x
2771;180;90;102;b_werlsgruen;x
2772;120;225;161;b_eicht;x
2773;155;38;53;b_besendorf;x
2774;185;149;220;b_angelsberg;x
2775;96;217;147;b_dubovka;x
2776;25;172;129;b_rozpouti;x
2777;20;116;88;b_emsenhub;x
2778;29;86;35;b_gatterschlag;x
2779;33;99;40;b_haberles;x
2780;108;231;158;b_sambasso;x
2781;114;211;138;b_redhat;x
2782;54;64;170;b_volavka;x
2783;116;124;201;b_minichschlag;x
2784;112;227;100;b_slabboth;x
2785;103;103;36;Pyrsztanń Jagwidaws;x
2786;156;155;15;b_volkholz;x
2787;87;87;16;b_daube;x
2788;180;179;80;b_nausen;x
2789;105;208;138;b_jassnitz;x
2790;203;86;108;b_kaiserwalde;x
2791;19;40;160;b_horpe;x
2792;189;179;43;b_odderade;x
2793;119;230;115;b_trumbahem;x
2794;201;107;43;b_osova;x
2795;98;189;103;b_rothien;x
2796;223;53;124;b_philippsberg;x
2797;88;202;101;b_marouincour;x
2798;101;25;197;b_kotzoura;x
2799;112;52;188;b_zhery;x
2800;81;37;137;b_mlekowitz;x
2801;141;84;213;b_oberglabach;x
2802;100;80;124;b_fonsau;x
2803;124;20;31;b_slumbering_castle;x
2804;164;23;39;b_padeski_vrh;x
2805;20;28;177;b_soleuvre;x
2806;58;64;173;Kashiryan Coast;x
2807;102;217;99;b_dobroslavice;x
2808;7;63;50;b_krassa;x
2809;164;189;75;b_kaludjerovac;x
2810;157;33;16;Aloysian Sea;x
2811;153;223;49;b_potok;x
2812;98;89;13;b_nordhofen;x
2813;186;212;51;b_drahonice;x
2814;137;194;57;b_ejpovice;x
2815;34;104;88;Sea of Empires;x
2816;51;116;101;b_drhovce;x
2817;158;193;71;b_senava;x
2818;18;61;112;b_kreuzweg;x
2819;34;96;169;b_zoltanhaza;x
2820;33;68;108;Kashiryan Coast;x
2821;56;152;37;b_sibanov;x
2822;92;28;135;b_webrutz;x
2823;37;116;108;b_ploche;x
2824;105;208;99;b_kamilov;x
2825;210;173;69;b_kaltinitz;x
2826;4;166;149;Eramasic River;x
2827;103;254;99;b_biederitz;x
2828;113;226;101;b_rochen;x
2829;113;232;157;b_puklica;x
2830;109;212;102;b_boskatour;x
2831;109;245;98;b_lenandorm;x
2832;86;96;38;b_zatec;x
2833;126;145;37;b_botenwald;x
2834;175;176;65;b_wizardspire;x
2835;184;79;38;b_repice;x
2836;85;38;85;b_furschweiler;x
2837;40;142;62;b_mladina;x
2838;169;92;68;b_vierhausl;x
2839;182;51;183;b_lanthal;x
2840;195;173;65;b_leaning_spire;x
2841;140;196;58;b_cizova;x
2842;13;64;28;b_busch;x
2843;213;192;95;b_buttendorf;x
2844;87;208;138;b_rainsister;x
2845;98;176;133;b_frankstadt;x
2846;73;84;42;b_zelz;x
2847;209;196;81;b_gornje_lezece;x
2848;124;187;39;b_krupka;x
2849;115;174;36;b_tudersdorf;x
2850;207;176;65;b_rassdorf;x
2851;255;17;49;b_kozojedy;x
2852;43;73;52;b_krupa;x
2853;194;174;74;b_garbisdorf;x
2854;65;98;74;b_hoesdorf;x
2855;174;127;212;b_krasno;x
2856;187;148;219;b_kuehrberg;x
2857;155;65;50;b_radonic;x
2858;207;110;93;b_wildenhof;x
2859;111;63;55;b_mijakovic;x
2860;41;119;108;b_johannisbad;x
2861;60;179;102;b_briarkiss;x
2862;69;193;113;b_schrodtberg;x
2863;198;192;19;b_neuhochstein;x
2864;156;152;49;b_niemtschan;x
2865;149;146;65;Chasm;x
2866;180;213;49;b_redhedge;x
2867;206;120;46;b_stellberg;x
2868;124;75;32;b_strassen;x
2869;142;208;48;b_roudne;x
2870;99;112;255;Sea of Empires;x
2871;103;116;255;b_eismann;x
2872;168;203;55;b_bloom;x
2873;104;199;91;b_theisseil;x
2874;55;84;165;Kashiryan Coast;x
2875;55;94;201;b_sembie;x
2876;143;203;53;b_myndol;x
2877;46;70;139;b_waldheim;x
2878;152;196;44;b_roehenberg;x
2879;43;99;35;b_cakovec;x
2880;182;221;45;b_eislingen;x
2881;174;97;44;b_lohmar;x
2882;172;123;90;b_wschemina;x
2883;98;202;70;b_karnzow;x
2884;41;46;137;Kashiryan Coast;x
2885;145;44;29;b_temnitz;x
2886;144;208;40;b_mossy_altar;x
2887;35;112;29;b_fahrenberg;x
2888;107;190;67;b_scavelhem;x
2889;126;123;123;b_oberalberting;x
2890;110;110;110;Ridgemor;x
2891;150;193;59;b_madhvei;x
2892;135;40;60;b_dibalka;x
2893;149;82;97;b_scharzfeld;x
2894;154;212;46;b_osternberg;x
2895;46;32;164;b_obercorn;x
2896;124;201;63;b_wollsberg;x
2897;68;136;185;b_liben;x
2898;34;128;196;Kashiryan Coast;x
2899;176;215;49;b_kochov;x
2900;144;196;44;b_ernstberg;x
2901;34;196;58;b_spittelgrund;x
2902;23;83;32;b_kummersdorf;x
2903;193;183;96;b_jeseney;x
2904;114;105;24;b_weserau;x
2905;205;190;54;b_casy;x
2906;99;22;11;b_hinterstift;x
2907;173;49;31;b_soltborg;x
2908;25;75;56;b_witowa;x
2909;91;196;103;b_pupden;x
2910;37;144;49;b_affaltern;x
2911;11;63;17;b_zaisa;x
2912;22;39;104;b_pomeisl;x
2913;12;124;11;b_meronitz;x
2914;58;69;136;b_leihof;x
2915;17;23;57;b_budilov;x
2916;30;70;196;b_drinckelt;x
2917;178;169;79;b_skullsmasher_stone;x
2918;107;56;17;b_jelovec;x
2919;169;115;74;b_kilb;x
2920;60;0;174;b_sekirisce;x
2921;57;0;166;b_paindorf;x
2922;42;0;122;b_cichalov;x
2923;38;147;76;b_leskenthal;x
2924;120;41;28;b_bonesend;x
2925;56;114;72;b_blackthorn;x
2926;134;88;174;b_pettingen;x
2927;23;170;63;b_lovers_torc;x
2928;144;53;0;b_oberehrenbach;x
2929;204;182;74;b_zwittau;x
2930;201;149;97;b_folkendange;x
2931;84;112;39;b_limpach;x
2932;117;130;207;b_malovidy;x
2933;17;165;60;b_greucaster;x
2934;92;124;29;b_bridgetown;x
2935;160;141;43;b_foxglove;x
2936;71;43;255;Kashiryan Coast;x
2937;199;179;82;b_apiary;x
2938;182;180;74;b_hostovlice;x
2939;198;190;23;b_poduba;x
2940;195;234;106;b_hengsberg;x
2941;174;219;74;b_kresane;x
2942;17;77;31;b_innenstetten;x
2943;192;160;83;b_hunters_keep;x
2944;160;200;89;b_trobni_dol;x
2945;168;0;54;b_kattbek;x
2946;185;180;65;b_fefry;x
2947;188;0;60;b_kalmswiese;x
2948;130;0;42;b_hatzendorf;x
2949;160;198;73;b_tomic;x
2950;74;100;13;b_bwizilenzi;x
2951;210;184;21;b_berrybrook;x
2952;35;140;40;b_vitonice;x
2953;222;134;213;b_hals;x
2954;55;130;76;b_shady_rush;x
2955;100;148;57;b_riverwatch;x
2956;20;69;42;b_eisenhut;x
2957;127;178;150;b_zippendorf;x
2958;59;118;37;b_silverscythe;x
2959;82;101;193;Kashiryan Gulf;x
2960;24;42;128;Kashiryan Gulf;x
2961;86;124;41;b_overford;x
2962;46;203;34;b_troubelice;x
2963;111;211;104;b_scheletau;x
2964;131;83;172;b_krizovci;x
2965;160;127;188;b_lusading;x
2966;153;138;72;b_kystra;x
2967;139;136;125;b_schmalfelden;x
2968;94;118;51;b_roeford;x
2969;153;81;26;b_maiersgruen;x
2970;198;113;48;b_potthagen;x
2971;92;104;39;b_old_mill;x
2972;96;86;30;b_murchowa;x
2973;76;185;173;b_jezica;x
2974;34;135;124;b_bullwinkel;x
2975;123;210;201;b_freiheit;x
2976;33;59;157;b_nehringen;x
2977;19;51;15;b_miedlingsdorf;x
2978;158;161;53;b_altenschlag;x
2979;149;151;101;b_hilpetsberg;x
2980;100;150;43;b_braedenborg;x
2981;213;109;63;b_skylsonon;x
2982;164;79;41;b_hajduk;x
2983;207;50;84;b_schlindermanderscheid;x
2984;119;11;35;b_oberforst;x
2985;58;43;6;b_perdenbach;x
2986;0;128;144;b_weichseln;x
2987;9;69;77;b_leukersdorf;x
2988;94;122;39;b_stonetun;x
2989;96;173;87;b_tuntingen;x
2990;41;152;29;b_reimenrod;x
2991;82;159;72;b_seeleshof;x
2992;14;77;16;b_wahns;x
2993;78;88;197;Pirate Coast;x
2994;19;31;159;b_ringelberg;x
2995;168;81;42;b_mozolov;x
2996;197;115;78;b_puntacroce;x
2997;159;19;101;b_vorhop;x
2998;53;196;149;b_sweetpool;x
2999;102;22;69;b_woddow;x
3000;143;64;93;b_ciberle;x
3001;189;51;102;b_loben;x
3002;95;52;200;b_grosstaxen;x
3003;30;78;18;b_bluerod;x
3004;188;76;33;b_mratovo;x
3005;166;69;31;b_lahen;x
3006;89;91;20;b_gleimen;x
3007;210;214;52;b_weitsche;x
3008;35;168;127;b_tuhanzl;x
3009;21;66;43;b_hintersteining;x
3010;52;214;131;Pirate Coast;x
3011;35;202;130;b_buchwaldsdorf;x
3012;215;99;30;b_kaff;x
3013;177;128;99;b_sudislavice;x
3014;31;77;40;b_pohrlitz;x
3015;17;119;38;b_pole;x
3016;19;128;129;b_michnice;x
3017;194;73;39;Pilgrim's Trap;x
3018;192;76;203;b_sedlnitz;x
3019;25;189;23;Lake Gritzennor;x
3020;83;209;81;b_vincencov;x
3021;35;143;127;b_lanterntown;x
3022;164;138;48;b_begonje;x
3023;209;170;34;b_steklari;x
3024;110;88;14;Vae Chaok Myr'durn;x
3025;35;105;127;b_nightwitchs_arch;x
3026;112;164;180;b_utvina;x
3027;64;155;182;Pirate Coast;x
3028;35;196;127;b_nightwitchs_arch;x
3029;70;166;47;b_rzava;x
3030;71;164;48;b_jelenov;x
3031;0;50;24;b_lullaby_field;x
3032;136;112;180;b_rhoda;x
3033;127;86;201;b_mariaschein;x
3034;40;18;79;Sea of Empires;x
3035;16;85;16;b_fairyqueens_court;x
3036;188;172;33;b_sobocevo;x
3037;35;171;127;b_vinelamps;x
3038;46;230;181;b_mydlovary;x
3039;36;172;136;b_tannendorf;x
3040;166;47;121;b_cabuze;x
3041;94;6;61;b_mohyla;x
3042;111;74;97;b_kapelln;x
3043;91;166;214;Kashiryan Coast;x
3044;37;69;90;Pirate Coast;x
3045;64;188;67;b_wilhelmsburg;x
3046;23;118;25;b_podkost;x
3047;14;74;15;b_starry_fountain;x
3048;81;205;84;b_hluboky;x
3049;160;172;36;b_rautendorf;x
3050;96;106;0;b_medenice;x
3051;73;28;25;b_weigensam;x
3052;42;18;16;b_ficova;x
3053;164;46;38;b_mallnow;x
3054;169;114;110;b_wolflucken;x
3055;97;96;166;b_djakovo;x
3056;42;41;156;Kashiryan Gulf;x
3057;23;71;27;b_saskal;x
3058;52;69;203;b_zwingau;x
3059;52;71;226;b_znojmo;x
3060;55;69;172;b_kravsko;x
3061;30;38;103;b_leska;x
3062;112;23;42;b_burgholzhausen;x
3063;201;188;16;b_sance;x
3064;91;86;9;b_melschede;x
3065;102;29;97;b_weseli;x
3066;107;11;65;b_domeshau;x
3067;155;61;30;b_laucha;x
3068;65;32;22;b_ridica;x
3069;28;220;133;b_st_leonhard;x
3070;12;196;112;b_firefly_grotto;x
3071;48;163;31;b_markvartice;x
3072;34;96;24;b_schadneramt;x
3073;227;217;75;b_zelenec;x
3074;143;136;42;b_hollenfels;x
3075;197;206;40;b_mittelbuch;x
3076;94;98;29;b_liergl;x
3077;165;80;42;b_spangdahlem;x
3078;25;42;30;b_oberhofschattseite;x
3079;92;51;32;b_masholder;x
3080;206;40;76;b_diebling;x
3081;35;134;168;b_scheschim;x
3082;73;36;17;b_dargibell;x
3083;114;59;31;b_hirschberg;x
3084;177;91;46;b_watzmannsberg;x
3085;74;51;39;b_theinheim;x
3086;117;189;147;b_planig;x
3087;83;222;142;Kashiryan Coast;x
3088;51;47;161;Kashiryan Coast;x
3089;63;58;188;b_kleinbettingen;x
3090;27;23;111;b_pressath;x
3091;142;149;18;b_hinterwiesthal;x
3092;104;33;44;b_steingruen;x
3093;155;30;18;b_oberglottertal;x
3094;14;56;182;Lake Migraddr;x
3095;71;21;16;b_greiveldange;x
3096;91;86;18;b_unterstaudhausen;x
3097;159;150;31;b_libotschan;x
3098;39;45;74;Katuppilan Grove;x
3099;14;29;98;b_khaa;x
3100;39;60;155;b_hamelin;x
3101;31;77;159;b_bytina;x
3102;24;52;102;b_stein;x
3103;202;201;47;b_wennigsen;x
3104;85;84;26;b_torjanci;x
3105;230;204;156;b_strmac;x
3106;184;93;31;b_mupferting;x
3107;182;86;21;b_desna;x
3108;82;37;7;b_malec;x
3109;12;139;97;b_hilbringen;x
3110;70;194;154;b_niederthal;x
3111;127;33;16;b_bierstrasz;x
3112;169;184;59;b_kokolajnscak;x
3113;113;126;19;b_chotovenka;x
3114;73;120;87;b_lendvaerdo;x
3115;16;111;44;b_bous;x
3116;27;81;90;Eramasic River;x
3117;166;90;39;Salton River;x
3118;69;79;180;b_nehodiv;x
3119;38;44;108;River;x
3120;37;51;192;River;x
3121;107;115;193;b_slany;x
3122;19;64;65;Valora River;x
3123;75;162;164;Lahkorini River;x
3124;14;78;25;b_admont;x
3125;33;100;45;b_pocinovice;x
3126;29;144;49;b_honetschlag;x
3127;167;186;23;b_spanedt;x
3128;221;235;117;b_lebatz;x
3129;81;180;137;b_zdibsko;x
3130;23;186;115;b_markvartovice;x
3131;100;98;33;b_tauting;x
3132;153;149;43;b_lochwald;x
3133;202;198;87;b_zamberk;x
3134;29;127;84;b_bockstadt;x
3135;102;16;19;b_udje;x
3136;107;26;168;b_pacinje;x
3137;62;29;87;b_zibisschlag;x
3138;169;95;78;b_wald;x
3139;181;99;57;b_bordovice;x
3140;87;49;29;b_goldhausen;x
3141;156;70;25;b_lohauserholz;x
3142;108;159;48;b_nekvasovy;x
3143;122;177;57;b_bittischka;x
3144;107;14;37;b_pravy;x
3145;110;115;56;River;x
3146;105;114;21;b_mutten;x
3147;123;42;15;b_antinovica;x
3148;182;97;69;b_moschendorf;x
3149;106;28;3;Buran River;x
3150;50;17;67;b_starbach;x
3151;222;92;58;b_norchar;x
3152;136;54;32;b_wintlow;x
3153;165;95;76;b_novygoud;x
3154;213;90;57;b_lavanarnn;x
3155;124;45;24;b_loonten;x
3156;141;49;25;b_hallnar;x
3157;161;172;114;b_ragencop;x
3158;185;218;41;b_reftuil;x
3159;171;192;80;b_nawsbro;x
3160;185;203;107;b_hus_ander_soin;x
3161;184;215;48;Kamariat River;x
3162;171;193;76;b_armheide;x
3163;206;237;71;b_nvettbergg;x
3164;76;196;123;b_wofsneubach;x
3165;255;228;183;b_grostertam;x
3166;18;100;50;b_ternm;x
3167;10;180;100;b_strakony;x
3168;58;78;131;b_droder;x
3169;38;78;186;b_singerlesti;x
3170;127;56;33;b_tarwice;x
3171;166;52;15;b_mangagaras;x
3172;159;127;76;b_sumvinov;x
3173;133;99;45;b_ajka;x
3174;151;124;82;b_edevarda;x
3175;255;205;122;b_stenesti;x
3176;168;97;210;b_ivatsebrowna;x
3177;126;39;63;b_koshaz;x
3178;173;55;88;b_puspothely;x
3179;161;105;193;b_canteclia;x
3180;114;22;169;b_piziadz;x
3181;26;202;120;b_stropjov;x
3182;15;152;88;b_zilivoca;x
3183;91;166;131;b_slutlava;x
3184;248;77;24;b_vyerhichyn;x
3185;216;89;9;b_nyirtad;x
3186;243;123;34;b_bumaz;x
3187;251;123;35;b_dubasaru;x
3188;246;79;32;b_grigorionet;x
3189;251;214;0;b_stana;x
3190;163;144;38;b_vysnice;x
3191;123;115;70;b_korkunhalas;x
3192;224;190;0;b_hincezia;x
3193;161;147;64;b_rezicini;x
3194;171;146;0;Gravewater River;x
3195;200;173;15;b_busineu;x
3196;174;61;114;b_dzilach;x
3197;176;113;143;b_lilyow;x
3198;255;87;22;b_beretkad;x
3199;219;92;12;b_sajoszna;x
3200;94;16;52;b_vulcaneveni;x
3201;242;82;39;b_toruskie;x
3202;46;143;73;b_bragazu;x
3203;69;138;169;b_bojlinec;x
3204;0;122;178;b_boledilsk;x
3205;28;89;116;b_stokaye;x
3206;91;76;23;b_kromepa;x
3207;155;140;91;b_keszkecske;x
3208;31;91;128;b_martemir;x
3209;23;78;112;Pirate Coast;x
3210;38;89;122;b_damysl;x
3211;38;129;188;b_staloca;x
3212;248;119;32;b_fasti;x
3213;65;106;28;b_banovice;x
3214;255;149;103;b_klimayow;x
3215;185;98;61;b_misdubice;x
3216;69;227;57;b_dave;x
3217;84;205;61;b_risriopol;x
3218;47;47;172;b_siemiawek;x
3219;225;110;59;b_kruna;x
3220;157;69;30;b_ivayeyka;x
3221;186;97;56;b_ostrokovina;x
3222;119;196;66;b_hajduscag;x
3223;126;87;58;b_flamalia;x
3224;31;194;67;b_borraolt;x
3225;194;203;38;b_reny;x
3226;206;187;57;b_byeye;x
3227;135;121;27;b_sazatek;x
3228;55;98;29;b_tehei;x
3229;59;112;26;b_cimiloveni;x
3230;64;227;53;b_trybusko;x
3231;60;82;168;b_bragaciu;x
3232;36;60;153;b_cernarezu;x
3233;91;26;15;b_kremebinka;x
3234;60;234;54;b_hantsachyn;x
3235;177;47;25;b_uzkovichy;x
3236;120;202;56;b_ostrasko;x
3237;139;83;77;b_dubalul;x
3238;36;17;15;b_gorle;x
3239;110;28;20;b_slaborz;x
3240;153;156;41;b_maramanesti;x
3241;23;45;90;b_sokotin;x
3242;120;212;101;b_edeta;x
3243;123;193;192;b_gdabrzeg;x
3244;28;79;18;b_khykove;x
3245;17;48;11;b_illinyk;x
3246;112;74;26;b_linice;x
3247;48;32;11;b_havina;x
3248;85;61;111;b_pivorosvar;x
3249;123;90;159;b_costedeni;x
3250;69;24;119;b_rykrzyski;x
3251;129;176;112;b_jelze;x
3252;99;192;67;b_molna;x
3253;188;112;37;b_vsenin;x
3254;123;123;194;b_szarcel;x
3255;13;29;15;b_tomazierzyn;x
3256;31;172;47;b_piasita;x
3257;21;79;28;b_bedelam;x
3258;24;117;122;b_karliseve;x
3259;75;181;186;b_brodyma;x
3260;57;107;69;b_rahawka;x
3261;9;99;23;b_teva;x
3262;107;98;17;b_sarorog;x
3263;165;153;42;b_mardany;x
3264;32;95;16;b_dnesdul;x
3265;83;169;62;b_trybuzebie;x
3266;55;140;70;b_nemlava;x
3267;166;61;46;b_bratisborce;x
3268;200;67;15;b_klosterberg;x
3269;10;72;9;b_groenmolsen;x
3270;78;124;219;b_bredestad;x
3271;97;129;196;b_medemzijl;x
3272;21;34;62;b_hellev;x
3273;31;61;124;b_hojby;x
3274;178;114;135;b_valkeani;x
3275;15;81;18;b_naansaari;x
3276;172;134;108;b_drangfjorthur;x
3277;200;93;20;b_rezekdus;x
3278;252;73;28;b_ariosniai;x
3279;137;24;61;b_eisiscioneliai;x
3280;199;140;159;b_halsla;x
3281;156;38;188;b_viborg;x
3282;101;34;119;b_horologion;x
3283;129;41;153;b_oteme;x
3284;139;172;108;b_kerapaa;x
3285;119;153;41;b_varmahseyri;x
3286;120;164;20;b_placut;x
3287;84;173;196;Pirate Coast;x
3288;145;198;211;b_hokkros;x
3289;38;101;118;b_kungsshamn;x
3290;209;103;55;b_sonderbol;x
3291;166;86;49;b_lisaare;x
3292;71;132;226;b_eyrarthir;x
3293;39;62;96;b_hverafirthi;x
3294;35;143;65;b_sharpsaw;x
3295;172;171;39;b_notodsora;x
3296;219;139;60;b_landsfors;x
3297;170;68;39;b_bredhavn;x
3298;89;196;84;b_vohsa;x
3299;15;81;12;b_aanepunki;x
3300;147;147;221;b_vitne;x
3301;187;187;230;b_preilava;x
3302;26;50;101;b_palsaare;x
3303;111;106;31;b_viitaviisa;x
3304;213;203;76;b_bilduvatn;x
3305;99;109;255;b_alobe;x
3306;49;143;177;b_storholt;x
3307;135;196;218;b_strandbol;x
3308;98;172;95;b_kivioga;x
3309;255;193;84;b_visalaca;x
3310;110;21;133;b_birnga;x
3311;184;63;100;b_hvitden;x
3312;165;67;97;b_finkoping;x
3313;121;131;255;b_halskov;x
3314;116;126;255;b_vilra;x
3315;124;134;255;b_ralamae;x
3316;34;41;127;The South Run;x
3317;39;45;108;b_melahnes;x
3318;26;168;65;b_flowershrine;x
3319;77;188;162;b_birkebol;x
3320;125;198;200;b_kuuvalta;x
3321;25;120;122;b_hrafholmur;x
3322;35;21;128;b_smallis;x
3323;76;214;152;b_sorcerers_hammer;x
3324;48;68;223;b_smedelev;x
3325;211;27;61;b_kurena;x
3326;20;28;112;Iron Spines;x
3327;30;41;166;b_dusetskelis;x
3328;111;117;192;b_trakznas;x
3329;89;88;21;b_honejoen;x
3330;196;195;71;b_karlstorp;x
3331;119;127;255;b_dragshoj;x
3332;116;16;60;b_lukraukle;x
3333;181;52;108;b_kelkule;x
3334;106;44;11;b_fosheim;x
3335;139;58;16;b_steinheim;x
3336;176;145;68;b_smedeholt;x
3337;186;81;34;b_laitali;x
3338;115;50;21;b_keflagerthi;x
3339;68;139;198;b_aleden;x
3340;36;63;192;b_favrbjerg;x
3341;26;44;132;b_suurna;x
3342;21;89;60;b_kaspori;x
3343;23;112;75;b_husaras;x
3344;60;166;122;b_raufarvollur;x
3345;18;39;122;b_kangazilani;x
3346;46;136;71;b_sorcerers_hammer;x
3347;16;35;185;b_gronland;x
3348;27;84;89;b_kongeskov;x
3349;43;189;201;b_tapa;x
3350;119;35;40;b_hvammstathir;x
3351;61;127;77;b_varskes;x
3352;117;166;91;b_vadgrund;x
3353;117;126;223;b_valja;x
3354;25;150;187;b_uzjai;x
3355;113;52;165;b_jonberg;x
3356;152;103;49;b_jonshamn;x
3357;203;97;127;b_seinantio;x
3358;124;16;39;b_thorsheimar;x
3359;94;23;38;b_jurlosta;x
3360;118;117;15;b_brumundheim;x
3361;163;162;44;b_arenreid;x
3362;34;99;100;b_esholm;x
3363;125;223;117;b_saaripua;x
3364;92;97;153;b_kybarlute;x
3365;89;98;197;b_anyknas;x
3366;177;82;45;b_oxeloviken;x
3367;231;31;118;b_abme;x
3368;200;36;107;b_riihirava;x
3369;119;102;15;b_durbana;x
3370;185;170;89;b_skuodzlu;x
3371;68;92;124;b_elnes;x
3372;45;101;177;b_assoor;x
3373;28;88;169;b_solvesholm;x
3374;65;49;8;b_eljandi;x
3375;53;26;95;b_garthassandur;x
3376;16;40;8;b_ligatvaine;x
3377;211;186;44;b_borgsund;x
3378;9;55;164;b_egegard;x
3379;86;116;185;b_kehkula;x
3380;18;61;160;b_haukitra;x
3381;30;40;100;b_vestsandur;x
3382;21;49;219;b_seythisvik;x
3383;47;123;35;b_skaudskelis;x
3384;157;67;37;b_karlsfors;x
3385;85;36;174;b_lonsheior;x
3386;28;141;55;b_kolssonafell;x
3387;55;63;163;b_kolkumyrar;x
3388;41;170;15;b_arsanthus;x
3389;39;96;28;b_theodynthos;x
3390;255;76;212;b_ialicapaeum;x
3391;255;58;211;b_olbosia;x
3392;15;76;170;b_mesorion;x
3393;34;88;170;b_magnynthus;x
3394;255;32;109;b_kepepios;x
3395;240;0;67;b_aenontos;x
3396;18;120;126;b_doreucia;x
3397;10;94;99;b_hyrini;x
3398;152;144;40;b_ledes;x
3399;33;66;126;Sea of Empires;x
3400;66;98;155;Sea of Empires;x
3401;40;81;152;Sea of Empires;x
3402;10;37;85;Kashiryan Coast;x
3403;76;81;195;b_karretvrekynryns;x
3404;123;126;211;Sea of Empires;x
3405;177;19;71;b_tiberyns;x
3406;219;77;123;b_abnai;x
3407;66;86;109;Eramasic River;x
3408;52;99;153;b_lyalsos;x
3409;77;100;126;b_prorythea;x
3410;21;74;133;b_oetanai;x
3411;149;39;75;b_mious;x
3412;89;15;38;b_prose;x
3413;217;39;97;b_vrogas;x
3414;137;28;64;b_ioios;x
3415;162;143;37;b_denia;x
3416;94;81;13;b_didi;x
3417;147;129;25;b_emfos;x
3418;106;94;24;b_dusos;x
3419;81;71;14;b_olbeasthin;x
3420;136;124;52;b_coruthon;x
3421;100;72;16;b_pelchoi;x
3422;157;114;29;b_pyres;x
3423;142;17;184;b_aeus;x
3424;168;82;197;b_prostagmos;x
3425;169;131;56;b_vrota;x
3426;222;158;33;b_daenas;x
3427;168;127;45;b_ephrinos;x
3428;95;69;16;b_abslos;x
3429;160;123;53;b_neamis;x
3430;12;199;0;b_messamyes;x
3431;29;132;35;b_ties;x
3432;69;255;80;b_cregathus;x
3433;33;180;41;b_mapona;x
3434;38;114;37;b_cores;x
3435;227;24;214;b_chbes;x
3436;220;23;207;b_tise;x
3437;159;70;153;b_tikhohamae;x
3438;174;58;123;b_eluai;x
3439;110;24;72;b_ithdokos;x
3440;99;82;164;b_pelphitiea;x
3441;138;119;214;b_knooleus;x
3442;85;58;193;b_elygas;x
3443;63;46;128;Sea of Empires;x
3444;52;34;124;b_thoubaai;x
3445;76;57;152;Pirate Coast;x
3446;64;88;156;Sea of Empires;x
3447;36;58;119;Sea of Empires;x
3448;145;161;202;Sea of Empires;x
3449;65;97;177;Sea of Empires;x
3450;114;92;17;b_corlinus;x
3451;196;163;51;b_rhocuthon;x
3452;89;79;48;b_ithce;x
3453;53;43;7;b_paees;x
3454;31;106;20;b_karmres;x
3455;37;100;27;b_mauike;x
3456;160;89;186;b_asiones;x
3457;105;28;135;b_neaopios;x
3458;90;29;114;b_tanai;x
3459;215;43;113;b_myrhythema;x
3460;178;66;111;b_anmres;x
3461;9;127;85;b_karbafos;x
3462;51;116;93;Sea of Empires;x
3463;106;129;35;b_sabazomae;x
3464;116;51;59;b_olilia;x
