21165;149;183;19;x;
21166;33;45;90;x;
21167;182;131;113;x;
21168;152;232;88;x;
21169;114;219;15;x;
21170;45;42;150;x;
21171;149;245;237;x;
21172;215;172;20;x;
21173;192;12;11;x;
21174;215;36;210;x;
21175;70;85;105;x;
21176;143;76;208;x;
21177;19;10;7;x;
21178;104;220;14;x;
21179;133;97;229;x;
21180;177;138;140;x;
21181;81;149;3;x;
21182;124;16;74;x;
21183;96;219;97;x;
21184;128;37;72;x;
21185;177;108;255;x;
21186;250;129;134;x;
21187;54;129;221;x;
21188;140;221;4;x;
21189;184;81;251;x;
21190;29;239;194;x;
21191;180;21;89;x;
21192;185;113;192;x;
21193;60;3;247;x;
21194;112;26;254;x;
21195;215;85;213;x;
21196;55;163;124;x;
21197;98;66;243;x;
21198;202;195;58;x;
21199;238;3;81;x;
21200;137;50;56;x;
21201;160;206;239;x;
21202;87;168;118;x;
21203;149;221;205;x;
21204;127;221;244;x;
21205;189;103;235;x;
21206;144;138;178;x;
21207;188;165;73;x;
21208;61;102;176;x;
21209;205;205;231;x;
21210;63;41;238;x;
21211;160;25;197;x;
21212;51;140;108;x;
21213;55;192;227;x;
21214;125;70;42;x;
21215;205;251;65;x;
21216;36;15;40;x;
21217;177;0;223;x;
21218;180;159;102;x;
21219;36;9;189;x;
21220;32;174;228;x;
21221;63;77;219;x;
21222;158;245;162;x;
21223;208;5;57;x;
21224;139;43;160;x;
21225;56;103;215;x;
21226;70;8;222;x;
21227;79;173;181;x;
21228;21;69;92;x;
21229;66;14;211;x;
21230;3;153;26;x;
21231;112;195;49;x;
21232;192;188;24;x;
21233;82;2;207;x;
21234;129;102;86;x;
21235;81;5;173;x;
21236;223;79;212;x;
21237;174;3;203;x;
21238;185;48;146;x;
21239;94;53;41;x;
21240;18;192;144;x;
21241;235;209;199;x;
21242;244;183;206;x;
21243;86;17;165;x;
21244;76;206;76;x;
21245;241;44;195;x;
21246;205;188;10;x;
21247;70;91;33;x;
21248;207;57;8;x;
21249;243;212;191;x;
21250;45;253;70;x;
21251;140;209;157;x;
21252;43;192;196;x;
21253;121;137;187;x;
21254;79;59;130;x;
21255;215;53;25;x;
21256;68;37;128;x;
21257;88;11;183;x;
21258;187;54;190;x;
21259;35;69;149;x;
21260;74;39;60;x;
21261;181;26;179;x;
21262;75;174;250;x;
21263;190;195;17;x;
21264;191;133;248;x;
21265;6;118;175;x;
21266;42;100;54;x;
21267;71;109;141;x;
21268;118;1;180;x;
21269;17;223;171;x;
21270;209;22;114;x;
21271;171;5;9;x;
21272;143;90;112;x;
21273;237;21;167;x;
21274;9;133;174;x;
21275;39;73;133;x;
21276;125;80;44;x;
21277;253;216;163;x;
21278;237;113;234;x;
21279;73;251;1;x;
21280;1;162;232;x;
21281;249;232;159;x;
21282;230;155;38;x;
21283;240;217;125;x;
21284;46;18;164;x;
21285;231;5;155;x;
21286;174;193;98;x;
21287;73;164;249;x;
21288;100;95;96;x;
21289;26;239;151;x;
21290;79;164;158;x;
21291;210;29;117;x;
21292;86;73;28;x;
21293;59;102;147;x;
21294;35;4;218;x;
21295;88;2;241;x;
21296;5;143;216;x;
21297;62;42;143;x;
21298;210;162;22;x;
21299;249;21;109;x;
21300;195;243;148;x;
21301;104;251;139;x;
21302;88;60;82;x;
21303;35;20;233;x;
21304;51;52;80;x;
21305;81;153;135;x;
21306;253;147;142;x;
21307;147;193;101;x;
21308;69;18;12;x;
21309;221;196;131;x;
21310;92;103;202;x;
21311;88;218;225;x;
21312;59;76;200;x;
21313;67;60;127;x;
21314;94;121;6;x;
21315;208;33;93;x;
21316;167;164;132;x;
21317;7;193;123;x;
21318;61;135;66;x;
21319;167;84;217;x;
21320;107;217;64;x;
21321;1;19;119;x;
21322;131;82;126;x;
21323;220;53;85;x;
21324;185;170;252;x;
21325;84;242;115;x;
21326;9;154;186;x;
21327;188;130;209;x;
21328;18;217;184;x;
21329;121;30;111;x;
21330;250;31;246;x;
21331;229;253;77;x;
21332;73;37;116;x;
21333;51;87;107;x;
21334;206;162;50;x;
21335;70;100;201;x;
21336;126;78;48;x;
21337;153;93;103;x;
21338;80;225;110;x;
21339;27;121;69;x;
21340;36;19;236;x;
21341;16;240;99;x;
21342;154;157;170;x;
21343;242;250;193;x;
21344;252;54;168;x;
21345;79;208;95;x;
21346;21;150;230;x;
21347;170;169;61;x;
21348;24;118;100;x;
21349;91;189;91;x;
21350;123;141;34;x;
21351;112;68;185;x;
21352;218;147;32;x;
21353;138;119;87;x;
21354;214;64;94;x;
21355;193;141;53;x;
21356;244;76;220;x;
21357;129;190;83;x;
21358;127;112;154;x;
21359;108;66;177;x;
21360;103;99;152;x;
21361;55;82;79;x;
21362;32;221;214;x;
21363;142;37;45;x;
21364;133;151;84;x;
21365;240;243;75;x;
21366;180;72;18;x;
21367;148;244;169;x;
21368;240;168;16;x;
21369;68;97;71;x;
21370;131;111;78;x;
21371;62;113;37;x;
21372;154;85;204;x;
21373;23;92;67;x;
21374;40;19;138;x;
21375;152;90;161;x;
21376;196;96;136;x;
21377;159;164;63;x;
21378;139;244;198;x;
21379;0;113;29;x;
21380;0;136;68;x;
21381;98;249;59;x;
21382;232;211;2;x;
21383;36;116;153;x;
21384;48;141;0;x;
21385;55;27;55;x;
21386;200;110;62;x;
21387;2;37;21;x;
21388;134;46;188;x;
21389;65;202;51;x;
21390;4;134;122;x;
21391;231;66;145;x;
21392;131;45;120;x;
21393;248;198;47;x;
21394;198;219;182;x;
21395;113;141;13;x;
21396;249;73;52;x;
21397;33;207;43;x;
21398;137;45;242;x;
21399;142;196;137;x;
21400;10;65;240;x;
21401;210;165;39;x;
21402;21;61;46;x;
21403;124;169;5;x;
21404;39;215;172;x;
21405;113;8;35;x;
21406;132;201;106;x;
21407;200;250;129;x;
21408;19;202;104;x;
21409;178;184;31;x;
21410;65;146;166;x;
21411;81;120;253;x;
21412;223;218;36;x;
21413;157;117;27;x;
21414;5;88;226;x;
21415;67;228;121;x;
21416;237;198;224;x;
21417;134;255;23;x;
21418;217;220;30;x;
21419;29;252;245;x;
21420;239;80;156;x;
21421;21;22;19;x;
21422;24;220;90;x;
21423;173;130;113;x;
21424;230;55;88;x;
21425;61;122;15;x;
21426;108;25;150;x;
21427;16;52;237;x;
21428;36;59;20;x;
21429;69;235;11;x;
21430;205;83;210;x;
21431;179;212;105;x;
21432;75;27;208;x;
21433;196;41;7;x;
21434;134;75;14;x;
21435;86;32;229;x;
21436;76;153;140;x;
21437;157;244;3;x;
21438;48;191;74;x;
21439;4;218;97;x;
21440;106;116;72;x;
21441;9;11;255;x;
21442;182;112;134;x;
21443;29;192;221;x;
21444;54;108;4;x;
21445;139;48;251;x;
21446;81;30;194;x;
21447;78;148;89;x;
21448;146;64;192;x;
21449;250;34;247;x;
21450;138;137;254;x;
21451;149;20;213;x;
21452;175;178;124;x;
21453;123;161;243;x;
21454;60;114;58;x;
21455;63;2;81;x;
21456;16;129;56;x;
21457;133;109;239;x;
21458;144;151;118;x;
21459;234;28;205;x;
21460;134;108;244;x;
21461;221;70;235;x;
21462;0;185;178;x;
21463;132;36;73;x;
21464;51;53;176;x;
21465;152;236;231;x;
21466;86;152;238;x;
21467;74;216;197;x;
21468;136;155;108;x;
21469;30;31;227;x;
21470;171;245;42;x;
21471;203;250;65;x;
21472;72;94;40;x;
21473;34;159;223;x;
21474;106;142;102;x;
21475;229;72;189;x;
21476;132;61;228;x;
21477;172;44;219;x;
21478;76;36;162;x;
21479;196;132;57;x;
21480;157;250;160;x;
21481;16;134;215;x;
21482;90;119;222;x;
21483;231;108;181;x;
21484;71;84;92;x;
21485;245;109;211;x;
21486;239;72;26;x;
21487;27;194;49;x;
21488;130;11;24;x;
21489;80;161;207;x;
21490;180;85;86;x;
21491;127;68;173;x;
21492;159;222;212;x;
21493;103;226;203;x;
21494;163;95;146;x;
21495;127;180;41;x;
21496;66;143;144;x;
21497;208;240;199;x;
21498;6;38;206;x;
21499;218;208;165;x;
21500;91;221;76;x;
21501;113;139;195;x;
21502;118;107;10;x;
21503;158;90;33;x;
21504;45;136;8;x;
21505;127;115;191;x;
21506;221;236;70;x;
21507;40;16;157;x;
21508;73;79;196;x;
21509;128;104;187;x;
21510;118;106;130;x;
21511;37;180;25;x;
21512;144;244;128;x;
21513;74;42;183;x;
21514;201;165;190;x;
21515;149;4;149;x;
21516;54;54;60;x;
21517;2;121;179;x;
21518;177;93;250;x;
21519;195;194;17;x;
21520;186;212;248;x;
21521;31;21;175;x;
21522;87;83;54;x;
21523;79;172;141;x;
21524;240;144;180;x;
21525;101;190;171;x;
21526;53;69;114;x;
21527;38;132;9;x;
21528;249;41;112;x;
21529;236;52;167;x;
21530;20;244;174;x;
21531;134;8;133;x;
21532;70;95;44;x;
21533;24;55;163;x;
21534;16;32;234;x;
21535;251;250;1;x;
21536;153;241;232;x;
21537;159;135;159;x;
21538;144;138;38;x;
21539;102;24;125;x;
21540;5;161;164;x;
21541;135;228;155;x;
21542;79;240;98;x;
21543;242;35;249;x;
21544;235;46;96;x;
21545;39;14;151;x;
21546;88;19;158;x;
21547;29;220;117;x;
21548;252;88;28;x;
21549;34;197;147;x;
21550;2;179;218;x;
21551;183;1;241;x;
21552;58;222;216;x;
21553;112;201;143;x;
21554;249;145;22;x;
21555;219;84;109;x;
21556;248;130;148;x;
21557;86;218;139;x;
21558;54;107;82;x;
21559;248;147;233;x;
21560;215;3;80;x;
21561;106;184;135;x;
21562;3;2;142;x;
21563;204;128;101;x;
21564;200;33;12;x;
21565;146;35;131;x;
21566;249;22;202;x;
21567;100;217;225;x;
21568;13;155;200;x;
21569;2;219;127;x;
21570;2;104;6;x;
21571;31;96;93;x;
21572;57;51;132;x;
21573;66;160;123;x;
21574;88;182;66;x;
21575;169;211;217;x;
21576;44;168;64;x;
21577;39;50;119;x;
21578;133;193;126;x;
21579;1;244;85;x;
21580;25;185;252;x;
21581;214;81;115;x;
21582;99;73;186;x;
21583;117;129;209;x;
21584;130;40;184;x;
21585;197;189;111;x;
21586;27;14;246;x;
21587;162;60;77;x;
21588;55;180;116;x;
21589;187;54;107;x;
21590;38;209;50;x;
21591;117;227;201;x;
21592;92;29;48;x;
21593;204;124;103;x;
21594;80;80;110;x;
21595;46;56;69;x;
21596;97;34;236;x;
21597;95;79;99;x;
21598;177;76;170;x;
21599;88;249;193;x;
21600;8;133;168;x;
21601;41;111;95;x;
21602;179;133;230;x;
21603;211;232;61;x;
21604;100;5;100;x;
21605;48;156;91;x;
21606;16;188;34;x;
21607;204;195;185;x;
21608;213;98;32;x;
21609;202;150;87;x;
21610;210;175;94;x;
21611;193;76;53;x;
21612;14;91;220;x;
21613;157;29;83;x;
21614;83;31;154;x;
21615;127;65;177;x;
21616;16;178;152;x;
21617;157;241;79;x;
21618;59;204;214;x;
21619;36;100;45;x;
21620;46;38;84;x;
21621;18;210;75;x;
21622;134;119;18;x;
21623;30;115;169;x;
21624;8;119;16;x;
21625;145;128;71;x;
21626;124;222;78;x;
21627;43;48;37;x;
21628;145;100;204;x;
21629;255;187;67;x;
21630;184;194;138;x;
21631;88;89;161;x;
21632;10;175;136;x;
21633;147;67;63;x;
21634;35;227;198;x;
21635;3;176;29;x;
21636;6;23;68;x;
21637;209;216;59;x;
21638;248;2;2;x;
21639;218;243;153;x;
21640;101;92;0;x;
21641;145;58;55;x;
21642;190;221;62;x;
21643;219;228;21;x;
21644;90;61;188;x;
21645;247;41;51;x;
21646;82;53;122;x;
21647;84;65;145;x;
21648;102;124;120;x;
21649;121;101;47;x;
21650;219;202;182;x;
21651;225;204;13;x;
21652;91;216;52;x;
21653;221;174;43;x;
21654;213;92;242;x;
21655;114;67;137;x;
21656;92;16;240;x;
21657;57;196;39;x;
21658;8;172;46;x;
21659;67;104;5;x;
21660;216;230;172;x;
21661;243;103;35;x;
21662;143;120;106;x;
21663;226;249;129;x;
21664;148;25;104;x;
21665;192;87;31;x;
21666;211;129;166;x;
21667;46;183;253;x;
21668;159;105;36;x;
21669;166;84;27;x;
21670;142;135;226;x;
21671;84;99;121;x;
21672;92;149;224;x;
21673;251;30;23;x;
21674;202;75;30;x;
21675;209;187;245;x;
21676;125;95;156;x;
21677;100;117;19;x;
21678;224;139;90;x;
21679;116;129;113;x;
21680;3;134;88;x;
21681;216;25;15;x;
21682;123;8;150;x;
21683;90;115;237;x;
21684;64;202;20;x;
21685;155;202;11;x;
21686;147;130;210;x;
21687;241;83;105;x;
21688;214;234;208;x;
21689;69;72;7;x;
21690;115;186;14;x;
21691;246;223;229;x;
21692;183;168;140;x;
21693;186;83;3;x;
21694;181;110;74;x;
21695;120;217;97;x;
21696;36;195;72;x;
21697;48;170;255;x;
21698;66;95;134;x;
21699;212;255;221;x;
21700;175;251;4;x;
21701;46;15;251;x;
21702;84;77;194;x;
21703;185;19;89;x;
21704;59;15;192;x;
21705;136;65;247;x;
21706;116;248;254;x;
21707;34;211;213;x;
21708;247;193;124;x;
21709;101;0;243;x;
21710;126;33;58;x;
21711;96;1;81;x;
21712;103;208;56;x;
21713;58;12;239;x;
21714;153;134;118;x;
21715;14;91;205;x;
21716;92;251;244;x;
21717;205;37;235;x;
21718;64;232;178;x;
21719;27;163;73;x;
21720;249;4;176;x;
21721;52;11;231;x;
21722;62;7;238;x;
21723;197;151;197;x;
21724;173;170;108;x;
21725;212;126;227;x;
21726;170;164;42;x;
21727;153;249;65;x;
21728;60;173;40;x;
21729;100;62;223;x;
21730;240;125;102;x;
21731;118;135;189;x;
21732;183;204;228;x;
21733;233;11;219;x;
21734;201;83;162;x;
21735;137;3;57;x;
21736;128;201;160;x;
21737;184;165;215;x;
21738;62;230;222;x;
21739;79;43;181;x;
21740;73;99;92;x;
21741;120;204;211;x;
21742;170;247;26;x;
21743;150;193;49;x;
21744;19;90;24;x;
21745;31;64;207;x;
21746;183;68;86;x;
21747;125;131;173;x;
21748;48;109;212;x;
21749;241;193;203;x;
21750;93;142;146;x;
21751;113;51;41;x;
21752;66;94;144;x;
21753;134;15;199;x;
21754;231;149;206;x;
21755;47;143;165;x;
21756;58;236;76;x;
21757;193;234;195;x;
21758;239;26;10;x;
21759;198;89;33;x;
21760;91;215;8;x;
21761;219;18;191;x;
21762;93;219;70;x;
21763;147;79;157;x;
21764;54;222;196;x;
21765;87;71;187;x;
21766;109;153;130;x;
21767;68;51;25;x;
21768;173;195;128;x;
21769;12;73;183;x;
21770;168;20;190;x;
21771;214;195;149;x;
21772;242;69;60;x;
21773;31;216;179;x;
21774;231;12;250;x;
21775;152;193;17;x;
21776;134;35;248;x;
21777;7;180;175;x;
21778;84;66;54;x;
21779;39;235;141;x;
21780;59;31;180;x;
21781;137;157;171;x;
21782;105;116;114;x;
21783;114;3;9;x;
21784;50;248;112;x;
21785;187;83;167;x;
21786;240;99;174;x;
21787;180;199;133;x;
21788;223;110;44;x;
21789;2;150;163;x;
21790;2;207;234;x;
21791;125;249;1;x;
21792;2;64;232;x;
21793;21;38;159;x;
21794;10;121;38;x;
21795;171;87;125;x;
21796;173;48;164;x;
21797;248;195;155;x;
21798;193;31;98;x;
21799;106;162;249;x;
21800;65;253;96;x;
21801;3;45;151;x;
21802;48;130;158;x;
21803;57;155;117;x;
21804;114;103;28;x;
21805;218;36;147;x;
21806;178;98;218;x;
21807;230;0;241;x;
21808;64;45;216;x;
21809;115;104;143;x;
21810;240;128;22;x;
21811;141;147;109;x;
21812;253;17;148;x;
21813;20;185;139;x;
21814;228;154;82;x;
21815;158;18;233;x;
21816;74;210;80;x;
21817;83;215;135;x;
21818;216;113;142;x;
21819;213;63;101;x;
21820;27;48;12;x;
21821;22;130;131;x;
21822;101;197;202;x;
21823;64;216;225;x;
21824;175;234;200;x;
21825;146;122;127;x;
21826;118;87;6;x;
21827;62;159;93;x;
21828;154;194;132;x;
21829;77;127;123;x;
21830;67;229;66;x;
21831;124;82;217;x;
21832;189;119;64;x;
21833;29;81;119;x;
21834;88;48;126;x;
21835;247;179;85;x;
21836;73;200;252;x;
21837;39;176;115;x;
21838;140;248;186;x;
21839;254;128;209;x;
21840;193;119;184;x;
21841;226;92;111;x;
21842;11;253;246;x;
21843;46;123;77;x;
21844;246;67;116;x;
21845;19;21;107;x;
21846;79;0;50;x;
21847;117;98;201;x;
21848;9;236;48;x;
21849;207;155;103;x;
21850;31;191;110;x;
21851;16;247;69;x;
21852;110;49;236;x;
21853;125;174;99;x;
21854;151;251;170;x;
21855;142;248;193;x;
21856;228;212;168;x;
21857;211;14;95;x;
21858;33;116;230;x;
21859;205;39;61;x;
21860;127;148;100;x;
21861;213;123;91;x;
21862;117;235;34;x;
21863;249;66;185;x;
21864;160;49;32;x;
21865;218;181;87;x;
21866;159;30;94;x;
21867;145;11;53;x;
21868;248;106;220;x;
21869;136;124;83;x;
21870;246;206;154;x;
21871;98;64;177;x;
21872;138;1;152;x;
21873;212;144;79;x;
21874;38;187;214;x;
21875;138;163;45;x;
21876;166;181;84;x;
21877;4;177;75;x;
21878;40;166;18;x;
21879;119;242;169;x;
21880;240;70;16;x;
21881;174;159;71;x;
21882;70;77;78;x;
21883;231;239;37;x;
21884;88;115;204;x;
21885;184;26;67;x;
21886;25;113;138;x;
21887;232;88;161;x;
21888;32;254;136;x;
21889;86;226;63;x;
21890;139;210;198;x;
21891;214;239;29;x;
21892;219;166;68;x;
21893;16;183;59;x;
21894;215;49;2;x;
21895;97;114;153;x;
21896;106;43;0;x;
21897;187;89;55;x;
21898;133;76;62;x;
21899;133;163;21;x;
21900;254;76;188;x;
21901;124;136;51;x;
21902;111;228;122;x;
21903;145;64;145;x;
21904;25;203;120;x;
21905;202;4;47;x;
21906;192;185;182;x;
21907;34;11;13;x;
21908;142;103;52;x;
21909;105;141;43;x;
21910;241;139;242;x;
21911;37;194;137;x;
21912;125;223;240;x;
21913;112;227;39;x;
21914;204;27;46;x;
21915;218;39;5;x;
21916;89;245;172;x;
21917;69;198;35;x;
21918;106;39;106;x;
21919;204;248;129;x;
21920;228;104;104;x;
21921;157;246;31;x;
21922;53;112;166;x;
21923;219;246;253;x;
21924;46;248;36;x;
21925;127;51;27;x;
21926;231;182;226;x;
21927;52;226;121;x;
21928;155;100;224;x;
21929;63;61;23;x;
21930;138;186;30;x;
21931;85;122;245;x;
21932;219;110;156;x;
21933;131;212;19;x;
21934;120;58;90;x;
21935;11;128;113;x;
21936;240;213;88;x;
21937;66;184;15;x;
21938;89;247;150;x;
21939;116;178;237;x;
21940;45;89;20;x;
21941;193;169;11;x;
21942;41;177;210;x;
21943;254;210;105;x;
21944;50;185;208;x;
21945;150;103;7;x;
21946;49;41;14;x;
21947;103;158;229;x;
21948;242;183;140;x;
21949;166;178;3;x;
21950;10;29;74;x;
21951;188;216;97;x;
21952;175;18;72;x;
21953;40;73;255;x;
21954;158;78;134;x;
21955;92;62;221;x;
21956;249;138;4;x;
21957;160;238;251;x;
21958;39;124;194;x;
21959;243;146;89;x;
21960;179;222;192;x;
21961;230;96;247;x;
21962;47;103;254;x;
21963;128;146;213;x;
21964;15;208;124;x;
21965;30;95;243;x;
21966;143;208;58;x;
21967;81;0;81;x;
21968;143;31;56;x;
21969;190;171;239;x;
21970;114;117;118;x;
21971;2;154;205;x;
21972;3;138;244;x;
21973;141;4;235;x;
21974;81;23;178;x;
21975;131;34;73;x;
21976;142;211;176;x;
21977;159;42;231;x;
21978;245;118;238;x;
21979;16;86;197;x;
21980;162;185;108;x;
21981;90;221;227;x;
21982;121;83;42;x;
21983;55;248;65;x;
21984;0;252;40;x;
21985;117;221;223;x;
21986;70;108;102;x;
21987;215;198;189;x;
21988;187;91;228;x;
21989;245;234;219;x;
21990;22;130;162;x;
21991;29;130;57;x;
21992;51;152;160;x;
21993;48;196;215;x;
21994;243;85;222;x;
21995;134;234;181;x;
21996;27;114;92;x;
21997;204;43;211;x;
21998;54;166;26;x;
21999;225;192;49;x;
22000;116;169;24;x;
22001;189;223;207;x;
22002;138;51;86;x;
22003;75;194;173;x;
22004;144;252;212;x;
22005;75;160;203;x;
22006;231;189;146;x;
22007;50;178;41;x;
22008;18;45;144;x;
22009;11;46;199;x;
22010;153;4;206;x;
22011;84;78;165;x;
22012;233;251;76;x;
22013;226;73;195;x;
22014;55;201;10;x;
22015;190;88;33;x;
22016;90;38;8;x;
22017;6;177;191;x;
22018;173;202;70;x;
22019;206;142;157;x;
22020;244;109;196;x;
22021;254;38;187;x;
22022;52;200;130;x;
22023;50;178;25;x;
22024;154;146;128;x;
22025;158;104;183;x;
22026;86;131;190;x;
22027;232;130;149;x;
22028;126;84;60;x;
22029;13;55;179;x;
22030;236;187;250;x;
22031;61;192;17;x;
22032;33;114;248;x;
22033;192;83;175;x;
22034;33;49;54;x;
22035;208;42;141;x;
22036;85;174;180;x;
22037;125;124;171;x;
22038;109;163;114;x;
22039;141;130;9;x;
22040;60;199;112;x;
22041;90;114;167;x;
22042;155;210;174;x;
22043;179;134;133;x;
22044;72;125;44;x;
22045;188;245;163;x;
22046;197;126;234;x;
22047;207;248;1;x;
22048;58;143;232;x;
22049;90;197;159;x;
22050;84;104;38;x;
22051;192;150;125;x;
22052;36;191;164;x;
22053;57;162;155;x;
22054;2;78;98;x;
22055;179;33;249;x;
22056;104;204;96;x;
22057;175;76;151;x;
22058;216;241;158;x;
22059;37;90;117;x;
22060;184;118;28;x;
22061;97;131;147;x;
22062;50;17;218;x;
22063;228;255;241;x;
22064;21;124;216;x;
22065;70;7;143;x;
22066;183;111;22;x;
22067;15;210;109;x;
22068;209;160;148;x;
22069;162;152;139;x;
22070;98;201;82;x;
22071;19;145;233;x;
22072;142;161;80;x;
22073;12;246;135;x;
22074;125;224;142;x;
22075;173;254;101;x;
22076;62;63;12;x;
22077;106;225;131;x;
22078;162;116;202;x;
22079;236;215;225;x;
22080;34;57;200;x;
22081;242;25;127;x;
22082;186;70;6;x;
22083;45;222;93;x;
22084;204;81;132;x;
22085;40;94;123;x;
22086;255;20;66;x;
22087;30;209;217;x;
22088;30;70;64;x;
22089;227;112;119;x;
22090;250;159;126;x;
22091;189;114;85;x;
22092;73;215;252;x;
22093;73;15;115;x;
22094;134;167;186;x;
22095;87;127;209;x;
22096;208;198;184;x;
22097;206;251;111;x;
22098;204;236;246;x;
22099;138;186;77;x;
22100;132;210;116;x;
22101;58;244;107;x;
22102;71;47;50;x;
22103;68;225;201;x;
22104;135;187;48;x;
22105;162;186;103;x;
22106;191;46;110;x;
22107;195;182;69;x;
22108;75;64;236;x;
22109;108;13;99;x;
22110;78;170;170;x;
22111;148;247;193;x;
22112;145;35;168;x;
22113;76;173;95;x;
22114;95;99;230;x;
22115;150;102;61;x;
22116;107;35;100;x;
22117;74;90;91;x;
22118;171;26;34;x;
22119;245;193;185;x;
22120;59;0;32;x;
22121;186;212;87;x;
22122;59;141;94;x;
22123;48;202;53;x;
22124;178;121;220;x;
22125;67;219;83;x;
22126;106;125;154;x;
22127;21;63;177;x;
22128;211;80;152;x;
22129;219;47;79;x;
22130;225;170;214;x;
22131;192;226;45;x;
22132;239;68;84;x;
22133;198;144;75;x;
22134;154;213;18;x;
22135;161;113;169;x;
22136;168;21;16;x;
22137;155;190;71;x;
22138;223;188;78;x;
22139;116;174;37;x;
22140;239;130;204;x;
22141;64;121;67;x;
22142;74;32;138;x;
22143;72;87;161;x;
22144;7;77;136;x;
22145;234;129;63;x;
22146;195;193;198;x;
22147;122;46;29;x;
22148;129;53;68;x;
22149;31;150;59;x;
22150;134;96;2;x;
22151;183;241;153;x;
22152;62;250;0;x;
22153;181;120;55;x;
22154;27;187;62;x;
22155;255;98;21;x;
22156;114;91;188;x;
22157;209;231;51;x;
22158;93;147;122;x;
22159;158;63;145;x;
22160;157;26;120;x;
22161;234;163;47;x;
22162;117;168;182;x;
22163;50;74;13;x;
22164;144;246;52;x;
22165;197;108;43;x;
22166;221;186;242;x;
22167;169;65;137;x;
22168;111;174;240;x;
22169;120;2;39;x;
22170;95;138;46;x;
22171;64;230;5;x;
22172;171;4;172;x;
22173;104;37;35;x;
22174;20;214;106;x;
22175;134;247;129;x;
22176;4;183;104;x;
22177;75;149;31;x;
22178;103;95;166;x;
22179;89;53;253;x;
22180;142;135;36;x;
22181;40;18;27;x;
22182;16;229;226;x;
22183;229;97;121;x;
22184;170;51;224;x;
22185;83;92;23;x;
22186;27;41;30;x;
22187;169;57;245;x;
22188;9;125;156;x;
22189;115;51;19;x;
22190;223;233;90;x;
22191;114;127;113;x;
22192;174;36;88;x;
22193;125;87;15;x;
22194;8;230;150;x;
22195;94;241;237;x;
22196;233;232;20;x;
22197;183;136;11;x;
22198;143;224;210;x;
22199;220;81;105;x;
22200;94;136;208;x;
22201;183;134;7;x;
22202;190;152;14;x;
22203;168;93;229;x;
22204;253;198;140;x;
22205;99;17;3;x;
22206;46;204;74;x;
22207;208;215;97;x;
22208;9;97;72;x;
22209;239;232;255;x;
22210;202;61;134;x;
22211;179;125;221;x;
22212;19;25;4;x;
22213;227;205;251;x;
22214;202;171;194;x;
22215;254;17;89;x;
22216;252;173;192;x;
22217;20;127;247;x;
22218;185;214;254;x;
22219;174;81;213;x;
22220;247;223;124;x;
22221;167;190;243;x;
22222;113;127;58;x;
22223;17;255;81;x;
22224;134;110;56;x;
22225;19;74;239;x;
22226;27;100;118;x;
22227;198;217;205;x;
22228;122;25;244;x;
22229;28;227;235;x;
22230;49;70;178;x;
22231;186;161;73;x;
22232;244;162;176;x;
22233;218;73;231;x;
22234;124;229;238;x;
22235;43;21;197;x;
22236;103;200;108;x;
22237;177;60;227;x;
22238;24;2;42;x;
22239;165;247;65;x;
22240;149;75;40;x;
22241;87;124;223;x;
22242;108;91;102;x;
22243;9;5;189;x;
22244;142;234;228;x;
22245;210;201;219;x;
22246;51;177;162;x;
22247;130;1;57;x;
22248;182;103;160;x;
22249;120;227;215;x;
22250;119;196;222;x;
22251;142;169;181;x;
22252;189;129;92;x;
22253;239;138;211;x;
22254;146;85;26;x;
22255;252;191;49;x;
22256;165;248;24;x;
22257;44;126;207;x;
22258;45;34;86;x;
22259;234;1;173;x;
22260;193;139;212;x;
22261;117;127;203;x;
22262;65;236;146;x;
22263;196;49;41;x;
22264;177;252;144;x;
22265;96;77;199;x;
22266;26;115;206;x;
22267;73;13;165;x;
22268;105;10;76;x;
22269;210;168;195;x;
22270;80;120;10;x;
22271;134;87;33;x;
22272;40;117;8;x;
22273;2;80;191;x;
22274;205;185;70;x;
22275;217;205;157;x;
22276;129;252;196;x;
22277;117;5;187;x;
22278;203;247;130;x;
22279;241;49;25;x;
22280;87;97;128;x;
22281;0;135;183;x;
22282;212;242;190;x;
22283;202;65;149;x;
22284;218;99;60;x;
22285;202;150;179;x;
22286;194;106;250;x;
22287;178;191;17;x;
22288;140;193;248;x;
22289;72;242;175;x;
22290;190;32;54;x;
